,Unnamed: 0,time_close,price_close,volume_traded,trades_count,date_time,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
10019,48753,2020-07-27T20:59:59.7590000Z,10889.02,1930.664566855,12151,2020-07-27 20:59:59,-0.8660254037844386,0.5,-0.5877852522924732,0.8090169943749473,-0.4999999999999998,-0.8660254037844388
10020,48754,2020-07-27T21:59:59.9537310Z,11116.17,4208.246475991,20109,2020-07-27 21:59:59,-0.7071067811865477,0.7071067811865475,-0.5877852522924732,0.8090169943749473,-0.4999999999999998,-0.8660254037844388
10021,48755,2020-07-27T22:59:59.6974990Z,11242.71,10134.690618339,39763,2020-07-27 22:59:59,-0.5000000000000004,0.8660254037844384,-0.5877852522924732,0.8090169943749473,-0.4999999999999998,-0.8660254037844388
10022,48756,2020-07-27T23:59:59.8077470Z,11048.91,10371.096924363,30523,2020-07-27 23:59:59,-0.2588190451025215,0.965925826289068,-0.5877852522924732,0.8090169943749473,-0.4999999999999998,-0.8660254037844388
10023,48757,2020-07-28T00:59:59.8947870Z,11177.74,3128.723924776,15597,2020-07-28 00:59:59,0.0,1.0,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10024,48758,2020-07-28T01:59:59.9916340Z,11215.22,2637.510591905,13766,2020-07-28 01:59:59,0.2588190451025207,0.9659258262890684,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10025,48759,2020-07-28T02:59:58.9589880Z,10987.84,2561.914704941,12354,2020-07-28 02:59:58,0.4999999999999999,0.8660254037844387,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10026,48760,2020-07-28T03:59:59.6360700Z,10987.26,3389.484091276,15424,2020-07-28 03:59:59,0.7071067811865475,0.7071067811865476,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10027,48761,2020-07-28T04:59:59.9111960Z,11061.51,1202.107923949,8336,2020-07-28 04:59:59,0.8660254037844386,0.5000000000000001,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10028,48762,2020-07-28T05:59:58.5783100Z,10893.34,1522.127691063,8222,2020-07-28 05:59:58,0.9659258262890684,0.2588190451025207,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10029,48763,2020-07-28T06:59:58.1274640Z,10952.57,2011.535519283,9127,2020-07-28 06:59:58,1.0,6.123233995736766e-17,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10030,48764,2020-07-28T07:59:59.0611540Z,10889.19,1655.011017742,7252,2020-07-28 07:59:59,0.9659258262890684,-0.2588190451025206,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10031,48765,2020-07-28T08:59:59.7123350Z,10737.45,3178.549874015,10076,2020-07-28 08:59:59,0.8660254037844388,-0.4999999999999998,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10032,48766,2020-07-28T09:59:56.4694700Z,10780.96,2378.705569631,7982,2020-07-28 09:59:56,0.7071067811865476,-0.7071067811865475,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10033,48767,2020-07-28T10:59:59.9840140Z,10821.08,3639.479085217,11792,2020-07-28 10:59:59,0.4999999999999999,-0.8660254037844387,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10034,48768,2020-07-28T11:59:58.8873160Z,10991.14,3547.313665075,12162,2020-07-28 11:59:58,0.258819045102521,-0.9659258262890682,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10035,48769,2020-07-28T12:59:59.6262190Z,10998.12,2820.667447791,10378,2020-07-28 12:59:59,1.2246467991473532e-16,-1.0,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10036,48770,2020-07-28T13:59:58.8504710Z,10996.0,2223.898422573,9926,2020-07-28 13:59:58,-0.2588190451025208,-0.9659258262890684,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10037,48771,2020-07-28T14:59:58.4770000Z,11190.0,3782.141985758,14402,2020-07-28 14:59:58,-0.4999999999999998,-0.8660254037844388,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10038,48772,2020-07-28T15:59:59.6277630Z,11174.87,2507.55527019,12708,2020-07-28 15:59:59,-0.7071067811865471,-0.7071067811865479,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10039,48773,2020-07-28T16:59:58.7720000Z,10980.23,5500.371832029,18834,2020-07-28 16:59:58,-0.8660254037844384,-0.5000000000000004,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10040,48774,2020-07-28T17:59:59.3419370Z,10955.96,1487.355989247,9821,2020-07-28 17:59:59,-0.9659258262890684,-0.2588190451025206,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10041,48775,2020-07-28T18:59:59.8727990Z,10933.14,1794.808635673,10094,2020-07-28 18:59:59,-1.0,-1.8369701987210294e-16,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10042,48776,2020-07-28T19:59:58.5005950Z,11011.99,1382.973358889,9255,2020-07-28 19:59:58,-0.9659258262890684,0.2588190451025203,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10043,48777,2020-07-28T20:59:59.9308800Z,10980.37,1051.20998274,8190,2020-07-28 20:59:59,-0.8660254037844386,0.5,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10044,48778,2020-07-28T21:59:59.5226600Z,11018.91,1481.78990885,9818,2020-07-28 21:59:59,-0.7071067811865477,0.7071067811865475,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10045,48779,2020-07-28T22:59:58.9651650Z,10966.74,1609.705793688,9413,2020-07-28 22:59:58,-0.5000000000000004,0.8660254037844384,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10046,48780,2020-07-28T23:59:58.9490000Z,10934.0,521.834149652,6208,2020-07-28 23:59:58,-0.2588190451025215,0.965925826289068,-0.4067366430758001,0.913545457642601,-0.4999999999999998,-0.8660254037844388
10047,48781,2020-07-29T00:59:58.2692980Z,10888.0,1008.044049306,7027,2020-07-29 00:59:58,0.0,1.0,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10048,48782,2020-07-29T01:59:59.8810640Z,10909.97,1544.138239628,8340,2020-07-29 01:59:59,0.2588190451025207,0.9659258262890684,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10049,48783,2020-07-29T02:59:58.9809190Z,10915.01,662.591989776,5269,2020-07-29 02:59:58,0.4999999999999999,0.8660254037844387,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10050,48784,2020-07-29T03:59:59.6906810Z,10985.74,1016.605524497,6882,2020-07-29 03:59:59,0.7071067811865475,0.7071067811865476,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10051,48785,2020-07-29T04:59:59.4319990Z,10951.81,615.896124164,5208,2020-07-29 04:59:59,0.8660254037844386,0.5000000000000001,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10052,48786,2020-07-29T05:59:58.6895020Z,10959.97,977.728211284,5028,2020-07-29 05:59:58,0.9659258262890684,0.2588190451025207,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10053,48787,2020-07-29T06:59:57.9950760Z,11079.98,1299.070013035,6461,2020-07-29 06:59:57,1.0,6.123233995736766e-17,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10054,48788,2020-07-29T07:59:59.2026100Z,11021.32,796.415670107,4811,2020-07-29 07:59:59,0.9659258262890684,-0.2588190451025206,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10055,48789,2020-07-29T08:59:56.3404540Z,11134.07,1292.888824136,6160,2020-07-29 08:59:56,0.8660254037844388,-0.4999999999999998,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10056,48790,2020-07-29T09:59:59.8290000Z,11033.3,2664.566118081,8857,2020-07-29 09:59:59,0.7071067811865476,-0.7071067811865475,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10057,48791,2020-07-29T10:59:59.3786970Z,11059.87,1020.125230002,5141,2020-07-29 10:59:59,0.4999999999999999,-0.8660254037844387,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10058,48792,2020-07-29T11:59:59.7064910Z,11103.96,958.372987987,5587,2020-07-29 11:59:59,0.258819045102521,-0.9659258262890682,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10059,48793,2020-07-29T12:59:59.9630000Z,11111.0,1778.283308776,7867,2020-07-29 12:59:59,1.2246467991473532e-16,-1.0,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10060,48794,2020-07-29T13:59:59.1990000Z,11098.19,1971.35337647,8113,2020-07-29 13:59:59,-0.2588190451025208,-0.9659258262890684,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10061,48795,2020-07-29T14:59:58.1444480Z,11110.75,5179.07285185,16297,2020-07-29 14:59:58,-0.4999999999999998,-0.8660254037844388,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10062,48796,2020-07-29T15:59:58.1353900Z,11171.42,2116.477449117,10686,2020-07-29 15:59:58,-0.7071067811865471,-0.7071067811865479,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10063,48797,2020-07-29T16:59:59.5974000Z,11280.0,2156.107340704,11293,2020-07-29 16:59:59,-0.8660254037844384,-0.5000000000000004,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10064,48798,2020-07-29T17:59:59.4315920Z,11181.87,2947.459019524,13072,2020-07-29 17:59:59,-0.9659258262890684,-0.2588190451025206,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10065,48799,2020-07-29T18:59:59.5580000Z,11218.08,1934.176058995,10999,2020-07-29 18:59:59,-1.0,-1.8369701987210294e-16,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10066,48800,2020-07-29T19:59:59.4161950Z,11215.6,1905.364963468,9744,2020-07-29 19:59:59,-0.9659258262890684,0.2588190451025203,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10067,48801,2020-07-29T20:59:58.5240000Z,11225.65,1064.175235812,7474,2020-07-29 20:59:58,-0.8660254037844386,0.5,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10068,48802,2020-07-29T21:59:59.1557390Z,11301.88,1910.225705384,10976,2020-07-29 21:59:59,-0.7071067811865477,0.7071067811865475,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10069,48803,2020-07-29T22:59:58.6998510Z,11260.55,1230.575883918,9651,2020-07-29 22:59:58,-0.5000000000000004,0.8660254037844384,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10070,48804,2020-07-29T23:59:59.7160350Z,11110.12,2637.234617941,12890,2020-07-29 23:59:59,-0.2588190451025215,0.965925826289068,-0.2079116908177589,0.9781476007338056,-0.4999999999999998,-0.8660254037844388
10071,48805,2020-07-30T00:59:59.7600000Z,11119.7,1794.583520954,9930,2020-07-30 00:59:59,0.0,1.0,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10072,48806,2020-07-30T01:59:59.1875240Z,11059.4,887.293310062,6393,2020-07-30 01:59:59,0.2588190451025207,0.9659258262890684,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10073,48807,2020-07-30T02:59:59.6505980Z,10985.15,1425.215162819,8234,2020-07-30 02:59:59,0.4999999999999999,0.8660254037844387,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10074,48808,2020-07-30T03:59:58.7524420Z,11000.01,736.339390878,5686,2020-07-30 03:59:58,0.7071067811865475,0.7071067811865476,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10075,48809,2020-07-30T04:59:56.1895660Z,11033.01,653.277133009,5760,2020-07-30 04:59:56,0.8660254037844386,0.5000000000000001,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10076,48810,2020-07-30T05:59:58.9918160Z,11000.01,1138.66768768,5326,2020-07-30 05:59:58,0.9659258262890684,0.2588190451025207,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10077,48811,2020-07-30T06:59:58.5988620Z,11002.4,2053.854993764,7084,2020-07-30 06:59:58,1.0,6.123233995736766e-17,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10078,48812,2020-07-30T07:59:58.5130000Z,10945.54,1827.818417985,6988,2020-07-30 07:59:58,0.9659258262890684,-0.2588190451025206,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10079,48813,2020-07-30T08:59:54.5225680Z,11014.04,865.72787573,4122,2020-07-30 08:59:54,0.8660254037844388,-0.4999999999999998,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10080,48814,2020-07-30T09:59:58.1589280Z,10982.47,626.710199509,3243,2020-07-30 09:59:58,0.7071067811865476,-0.7071067811865475,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10081,48815,2020-07-30T10:59:58.1260720Z,10938.98,870.049120702,4243,2020-07-30 10:59:58,0.4999999999999999,-0.8660254037844387,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10082,48816,2020-07-30T11:59:59.2656190Z,10926.1,1060.178620397,4857,2020-07-30 11:59:59,0.258819045102521,-0.9659258262890682,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10083,48817,2020-07-30T12:59:58.3960000Z,10934.34,836.679012696,4954,2020-07-30 12:59:58,1.2246467991473532e-16,-1.0,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10084,48818,2020-07-30T13:59:58.2654350Z,11022.25,2452.204378846,9387,2020-07-30 13:59:58,-0.2588190451025208,-0.9659258262890684,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10085,48819,2020-07-30T14:59:59.7988510Z,10968.9,1237.779023525,7882,2020-07-30 14:59:59,-0.4999999999999998,-0.8660254037844388,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10086,48820,2020-07-30T15:59:59.9510000Z,11020.0,1016.413704301,6884,2020-07-30 15:59:59,-0.7071067811865471,-0.7071067811865479,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10087,48821,2020-07-30T16:59:59.9690510Z,11020.2,1057.481378892,7824,2020-07-30 16:59:59,-0.8660254037844384,-0.5000000000000004,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10088,48822,2020-07-30T17:59:59.7708610Z,11049.58,904.885217429,7185,2020-07-30 17:59:59,-0.9659258262890684,-0.2588190451025206,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10089,48823,2020-07-30T18:59:58.5380000Z,11099.2,1460.117823716,8655,2020-07-30 18:59:58,-1.0,-1.8369701987210294e-16,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10090,48824,2020-07-30T19:59:58.1249640Z,11137.18,1705.21605687,9115,2020-07-30 19:59:58,-0.9659258262890684,0.2588190451025203,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10091,48825,2020-07-30T20:59:56.9180560Z,11150.3,1581.597531093,10102,2020-07-30 20:59:56,-0.8660254037844386,0.5,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10092,48826,2020-07-30T21:59:59.6800000Z,11102.75,1794.397201364,9897,2020-07-30 21:59:59,-0.7071067811865477,0.7071067811865475,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10093,48827,2020-07-30T22:59:59.9550720Z,11186.71,1423.374285116,7620,2020-07-30 22:59:59,-0.5000000000000004,0.8660254037844384,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10094,48828,2020-07-30T23:59:59.9085790Z,11115.95,709.618441124,6074,2020-07-30 23:59:59,-0.2588190451025215,0.965925826289068,-1.133107779529596e-15,1.0,-0.4999999999999998,-0.8660254037844388
10095,48829,2020-07-31T00:59:59.7450000Z,11066.87,784.222925265,7095,2020-07-31 00:59:59,0.0,1.0,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10096,48830,2020-07-31T01:59:54.2510920Z,11030.17,1359.256806118,8151,2020-07-31 01:59:54,0.2588190451025207,0.9659258262890684,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10097,48831,2020-07-31T02:59:59.6943880Z,11005.0,531.021296485,5981,2020-07-31 02:59:59,0.4999999999999999,0.8660254037844387,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10098,48832,2020-07-31T03:59:59.9907470Z,10992.56,600.303536906,5951,2020-07-31 03:59:59,0.7071067811865475,0.7071067811865476,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10099,48833,2020-07-31T04:59:59.6538070Z,11067.62,663.277743961,5195,2020-07-31 04:59:59,0.8660254037844386,0.5000000000000001,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10100,48834,2020-07-31T05:59:59.5170000Z,11056.16,341.387246831,3787,2020-07-31 05:59:59,0.9659258262890684,0.2588190451025207,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10101,48835,2020-07-31T06:59:58.1282420Z,11154.57,669.031517273,5185,2020-07-31 06:59:58,1.0,6.123233995736766e-17,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10102,48836,2020-07-31T07:59:58.6776760Z,11145.99,1320.060358132,4940,2020-07-31 07:59:58,0.9659258262890684,-0.2588190451025206,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10103,48837,2020-07-31T08:59:58.1265190Z,11135.02,1258.062274517,6484,2020-07-31 08:59:58,0.8660254037844388,-0.4999999999999998,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10104,48838,2020-07-31T09:59:59.5101520Z,11120.85,686.02132379,4076,2020-07-31 09:59:59,0.7071067811865476,-0.7071067811865475,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10105,48839,2020-07-31T10:59:58.1261530Z,11179.66,812.750810903,4624,2020-07-31 10:59:58,0.4999999999999999,-0.8660254037844387,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10106,48840,2020-07-31T11:59:59.4640000Z,11226.72,978.153439786,5466,2020-07-31 11:59:59,0.258819045102521,-0.9659258262890682,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10107,48841,2020-07-31T12:59:58.1309130Z,11243.97,1489.793083859,8058,2020-07-31 12:59:58,1.2246467991473532e-16,-1.0,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10108,48842,2020-07-31T13:59:59.3058150Z,11163.19,1988.56963546,9116,2020-07-31 13:59:59,-0.2588190451025208,-0.9659258262890684,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10109,48843,2020-07-31T14:59:59.6840000Z,11263.96,3661.56474287,16487,2020-07-31 14:59:59,-0.4999999999999998,-0.8660254037844388,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10110,48844,2020-07-31T15:59:59.9630000Z,11359.8,3762.104927645,15868,2020-07-31 15:59:59,-0.7071067811865471,-0.7071067811865479,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10111,48845,2020-07-31T16:59:59.4733410Z,11367.76,4299.617039477,17146,2020-07-31 16:59:59,-0.8660254037844384,-0.5000000000000004,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10112,48846,2020-07-31T17:59:58.8412450Z,11292.46,1356.068993363,9475,2020-07-31 17:59:58,-0.9659258262890684,-0.2588190451025206,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10113,48847,2020-07-31T18:59:59.8719440Z,11257.17,1336.772503679,8334,2020-07-31 18:59:59,-1.0,-1.8369701987210294e-16,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10114,48848,2020-07-31T19:59:59.1939850Z,11333.64,1085.442018587,7193,2020-07-31 19:59:59,-0.9659258262890684,0.2588190451025203,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10115,48849,2020-07-31T20:59:59.8846740Z,11345.76,1770.184829497,10050,2020-07-31 20:59:59,-0.8660254037844386,0.5,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10116,48850,2020-07-31T21:59:58.1270980Z,11398.93,1652.576643518,10669,2020-07-31 21:59:58,-0.7071067811865477,0.7071067811865475,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10117,48851,2020-07-31T22:59:59.0430570Z,11318.93,1291.668218716,9132,2020-07-31 22:59:59,-0.5000000000000004,0.8660254037844384,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10118,48852,2020-07-31T23:59:59.3904100Z,11351.62,859.322419653,6825,2020-07-31 23:59:59,-0.2588190451025215,0.965925826289068,0.2079116908177585,0.9781476007338058,-0.4999999999999998,-0.8660254037844388
10119,48853,2020-08-01T00:59:59.9647440Z,11263.81,1716.088953384,8780,2020-08-01 00:59:59,0.0,1.0,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10120,48854,2020-08-01T01:59:58.3880000Z,11278.92,654.732701231,5765,2020-08-01 01:59:58,0.2588190451025207,0.9659258262890684,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10121,48855,2020-08-01T02:59:58.1529980Z,11342.55,872.029391599,6631,2020-08-01 02:59:58,0.4999999999999999,0.8660254037844387,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10122,48856,2020-08-01T03:59:58.1253460Z,11368.95,1098.883256825,7107,2020-08-01 03:59:58,0.7071067811865475,0.7071067811865476,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10123,48857,2020-08-01T04:59:59.9537900Z,11394.52,979.81611903,7680,2020-08-01 04:59:59,0.8660254037844386,0.5000000000000001,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10124,48858,2020-08-01T05:59:59.4530000Z,11624.42,3763.403533641,17188,2020-08-01 05:59:59,0.9659258262890684,0.2588190451025207,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10125,48859,2020-08-01T06:59:57.7270000Z,11649.18,3453.173720823,15384,2020-08-01 06:59:57,1.0,6.123233995736766e-17,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
10126,48860,2020-08-01T07:59:59.9440000Z,11672.9,1162.800707086,10917,2020-08-01 07:59:59,0.9659258262890684,-0.2588190451025206,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
