time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2015-06-05T21:00:00.0000000Z,2015-06-06T00:00:00.0000000Z,2015-06-05T21:00:02.1500000Z,2015-06-05T23:58:22.9870000Z,224.8,226.74,224.15,224.97,1424.42267619,4378
2015-06-06T00:00:00.0000000Z,2015-06-06T03:00:00.0000000Z,2015-06-06T00:00:23.0100000Z,2015-06-06T02:57:52.2030000Z,225.03,225.6,223.07,224.76,997.47940533,2797
2015-06-06T03:00:00.0000000Z,2015-06-06T06:00:00.0000000Z,2015-06-06T03:00:02.7370000Z,2015-06-06T05:59:39.8770000Z,224.76,225.6,223.58,225.23,544.86891723,1755
2015-06-06T06:00:00.0000000Z,2015-06-06T09:00:00.0000000Z,2015-06-06T06:00:09.7630000Z,2015-06-06T08:59:48.5630000Z,225.17,225.41,223.96,225.34,395.03756147,1267
2015-06-06T09:00:00.0000000Z,2015-06-06T12:00:00.0000000Z,2015-06-06T09:00:18.7600000Z,2015-06-06T11:59:22.8100000Z,225.33,225.65381,224.07,224.67,674.40445032,1974
2015-06-06T12:00:00.0000000Z,2015-06-06T15:00:00.0000000Z,2015-06-06T12:00:42.9270000Z,2015-06-06T14:59:46.3270000Z,224.66,225.46,223.45,224.47,850.83806853,2294
2015-06-06T15:00:00.0000000Z,2015-06-06T18:00:00.0000000Z,2015-06-06T15:00:06.2630000Z,2015-06-06T17:59:45.1670000Z,224.86,225.06,223.70128,225.05,1077.51258564,2039
2015-06-06T18:00:00.0000000Z,2015-06-06T21:00:00.0000000Z,2015-06-06T18:00:15.2230000Z,2015-06-06T20:59:50.8400000Z,225.05,225.49,223.86,225.03,1097.06457626,2085
2015-06-06T21:00:00.0000000Z,2015-06-07T00:00:00.0000000Z,2015-06-06T21:00:24.2200000Z,2015-06-06T23:59:59.2570000Z,225.04,225.48,224.26,225.48,750.98607253,1261
2015-06-07T00:00:00.0000000Z,2015-06-07T03:00:00.0000000Z,2015-06-07T00:00:14.0970000Z,2015-06-07T02:59:50.7900000Z,225.48,226.09,224.5,225.65,910.17829426,2656
2015-06-07T03:00:00.0000000Z,2015-06-07T06:00:00.0000000Z,2015-06-07T03:00:11.5930000Z,2015-06-07T05:59:37.6270000Z,225.65,225.68,224.67,225.14,642.19541204,1753
2015-06-07T06:00:00.0000000Z,2015-06-07T09:00:00.0000000Z,2015-06-07T06:00:49.8770000Z,2015-06-07T08:59:28.5530000Z,225.14,225.82,224.78,225.5,527.32721402,1341
2015-06-07T09:00:00.0000000Z,2015-06-07T12:00:00.0000000Z,2015-06-07T09:01:02.5070000Z,2015-06-07T11:59:56.2570000Z,225.11,225.63,224.42,224.5,638.60292126,1499
2015-06-07T12:00:00.0000000Z,2015-06-07T15:00:00.0000000Z,2015-06-07T12:00:07.0670000Z,2015-06-07T14:59:58.0570000Z,224.45,225.29,222.0,223.0,1752.77535503,2677
2015-06-07T15:00:00.0000000Z,2015-06-07T18:00:00.0000000Z,2015-06-07T15:00:12.1030000Z,2015-06-07T17:59:54.3330000Z,223.4,223.95,221.86,223.45,953.8900868,1924
2015-06-07T18:00:00.0000000Z,2015-06-07T21:00:00.0000000Z,2015-06-07T18:00:24.3730000Z,2015-06-07T20:58:59.8670000Z,223.45,223.96,222.06,223.52,808.33347176,2716
2015-06-07T21:00:00.0000000Z,2015-06-08T00:00:00.0000000Z,2015-06-07T21:00:14.8530000Z,2015-06-07T23:59:38.0500000Z,223.52,223.99,222.03,223.89,714.1827387,1747
2015-06-08T00:00:00.0000000Z,2015-06-08T03:00:00.0000000Z,2015-06-08T00:00:23.7800000Z,2015-06-08T02:59:43.3830000Z,223.88,224.94,222.31,222.5,797.53735438,2133
2015-06-08T03:00:00.0000000Z,2015-06-08T06:00:00.0000000Z,2015-06-08T03:00:02.0370000Z,2015-06-08T05:59:31.2030000Z,222.52,224.95,222.49,222.65,948.0302578,2123
2015-06-08T06:00:00.0000000Z,2015-06-08T09:00:00.0000000Z,2015-06-08T06:00:00.4170000Z,2015-06-08T08:59:44.8670000Z,222.55,225.11,222.55,225.11,2092.07374878,3710
2015-06-08T09:00:00.0000000Z,2015-06-08T12:00:00.0000000Z,2015-06-08T09:00:03.3700000Z,2015-06-08T11:59:47.5600000Z,225.11,227.40745,223.98,225.66,1143.6071167,3718
2015-06-08T12:00:00.0000000Z,2015-06-08T15:00:00.0000000Z,2015-06-08T12:00:13.2800000Z,2015-06-08T14:59:58.2870000Z,224.79,228.72,224.41,227.07,3826.97041175,7109
2015-06-08T15:00:00.0000000Z,2015-06-08T18:00:00.0000000Z,2015-06-08T15:00:14.1030000Z,2015-06-08T17:59:51.3230000Z,227.2,229.22,225.12,228.0,1965.91491448,6668
2015-06-08T18:00:00.0000000Z,2015-06-08T21:00:00.0000000Z,2015-06-08T18:00:02.6100000Z,2015-06-08T20:59:12.0000000Z,227.99,230.16,226.84001,229.15,3078.75307152,6687
2015-06-08T21:00:00.0000000Z,2015-06-09T00:00:00.0000000Z,2015-06-08T21:00:12.0000000Z,2015-06-08T23:59:51.0000000Z,229.15,229.51,227.32,229.09,2095.91224622,5026
2015-06-09T00:00:00.0000000Z,2015-06-09T03:00:00.0000000Z,2015-06-09T00:00:21.0000000Z,2015-06-09T02:59:59.0000000Z,229.15,229.15,227.26,228.54,808.38650896,2182
2015-06-09T03:00:00.0000000Z,2015-06-09T06:00:00.0000000Z,2015-06-09T03:00:08.9100000Z,2015-06-09T05:59:08.0000000Z,227.5,229.09,226.67,228.55,1571.91364156,3942
2015-06-09T06:00:00.0000000Z,2015-06-09T09:00:00.0000000Z,2015-06-09T06:00:38.0000000Z,2015-06-09T08:59:52.5270000Z,228.55,231.61,226.99,230.26,3742.53075764,4281
2015-06-09T09:00:00.0000000Z,2015-06-09T12:00:00.0000000Z,2015-06-09T09:00:08.3370000Z,2015-06-09T11:59:59.0000000Z,230.26,232.06,229.01,231.91,1348.35642902,4161
2015-06-09T12:00:00.0000000Z,2015-06-09T15:00:00.0000000Z,2015-06-09T12:00:30.0000000Z,2015-06-09T14:59:59.4500000Z,231.9,231.91,228.99,229.49,2524.06855062,5222
2015-06-09T15:00:00.0000000Z,2015-06-09T18:00:00.0000000Z,2015-06-09T15:00:01.0800000Z,2015-06-09T17:59:41.0000000Z,229.5,231.24,229.25,231.18,2073.05510625,4916
2015-06-09T18:00:00.0000000Z,2015-06-09T21:00:00.0000000Z,2015-06-09T18:00:01.1370000Z,2015-06-09T20:59:49.2970000Z,230.43,231.6,228.6,229.16,1601.34752979,5745
2015-06-09T21:00:00.0000000Z,2015-06-10T00:00:00.0000000Z,2015-06-09T21:00:20.0000000Z,2015-06-09T23:59:58.0000000Z,229.96,230.15,228.56,229.24,1809.09271684,3787
2015-06-10T00:00:00.0000000Z,2015-06-10T03:00:00.0000000Z,2015-06-10T00:00:11.0000000Z,2015-06-10T02:59:45.8070000Z,229.31,229.71,228.2,228.4,632.77023907,2462
2015-06-10T03:00:00.0000000Z,2015-06-10T06:00:00.0000000Z,2015-06-10T03:00:06.0000000Z,2015-06-10T05:59:45.0000000Z,229.2,229.48,228.01,229.48,868.95132992,2961
2015-06-10T06:00:00.0000000Z,2015-06-10T09:00:00.0000000Z,2015-06-10T06:00:15.0000000Z,2015-06-10T08:59:57.5530000Z,229.49,229.69,228.11,228.89,970.33580443,2915
2015-06-10T09:00:00.0000000Z,2015-06-10T12:00:00.0000000Z,2015-06-10T09:00:11.0000000Z,2015-06-10T11:59:48.0000000Z,229.13,230.45,228.28,230.02,1811.45313845,3324
2015-06-10T12:00:00.0000000Z,2015-06-10T15:00:00.0000000Z,2015-06-10T12:00:03.0000000Z,2015-06-10T14:59:59.9570000Z,230.06,230.06,228.52,229.1,1269.11149653,4599
2015-06-10T15:00:00.0000000Z,2015-06-10T18:00:00.0000000Z,2015-06-10T15:00:00.9730000Z,2015-06-10T17:59:51.0000000Z,229.01,229.67,226.83,228.96,2473.60508921,5784
2015-06-10T18:00:00.0000000Z,2015-06-10T21:00:00.0000000Z,2015-06-10T18:00:05.4470000Z,2015-06-10T20:59:43.0000000Z,228.2,229.3,226.83,229.02,2904.18381514,6361
2015-06-10T21:00:00.0000000Z,2015-06-11T00:00:00.0000000Z,2015-06-10T21:00:01.0430000Z,2015-06-10T23:59:59.2230000Z,228.35,229.05,226.57075,227.88,1342.2510262,3761
2015-06-11T00:00:00.0000000Z,2015-06-11T03:00:00.0000000Z,2015-06-11T00:00:00.1630000Z,2015-06-11T02:59:32.0000000Z,227.8,229.19,227.25,228.98,836.913623,2106
2015-06-11T03:00:00.0000000Z,2015-06-11T06:00:00.0000000Z,2015-06-11T03:00:02.0000000Z,2015-06-11T05:59:49.0000000Z,229.07,230.14,228.16,229.98,822.58355385,2898
2015-06-11T06:00:00.0000000Z,2015-06-11T09:00:00.0000000Z,2015-06-11T06:00:13.0000000Z,2015-06-11T08:59:53.5570000Z,229.98,231.58709,228.24321,229.33,1236.24385214,2546
2015-06-11T09:00:00.0000000Z,2015-06-11T12:00:00.0000000Z,2015-06-11T09:00:01.3830000Z,2015-06-11T11:59:59.1070000Z,229.3,230.92,228.63,229.19,925.04891575,2842
2015-06-11T12:00:00.0000000Z,2015-06-11T15:00:00.0000000Z,2015-06-11T12:00:11.0000000Z,2015-06-11T14:59:58.1400000Z,230.15,230.75,228.5,228.77,1653.98249554,5778
2015-06-11T15:00:00.0000000Z,2015-06-11T18:00:00.0000000Z,2015-06-11T15:00:09.0470000Z,2015-06-11T17:59:55.9630000Z,228.77,229.96999,228.49,229.02,1878.69248719,4857
2015-06-11T18:00:00.0000000Z,2015-06-11T21:00:00.0000000Z,2015-06-11T18:00:14.7830000Z,2015-06-11T20:59:37.4370000Z,229.1,229.88,228.08,228.88,1781.8821855,4625
2015-06-11T21:00:00.0000000Z,2015-06-12T00:00:00.0000000Z,2015-06-11T21:00:02.0000000Z,2015-06-11T23:59:51.6230000Z,229.68,229.73,228.01,229.03,1231.63371795,3778
2015-06-12T00:00:00.0000000Z,2015-06-12T03:00:00.0000000Z,2015-06-12T00:00:00.6930000Z,2015-06-12T02:59:53.0000000Z,229.14,229.82,228.51,229.21,1372.7765757,3635
2015-06-12T03:00:00.0000000Z,2015-06-12T06:00:00.0000000Z,2015-06-12T03:00:20.0000000Z,2015-06-12T05:59:59.1730000Z,229.2,229.51,228.5,228.87,877.36236596,3473
2015-06-12T06:00:00.0000000Z,2015-06-12T09:00:00.0000000Z,2015-06-12T06:00:00.6630000Z,2015-06-12T08:59:18.9470000Z,228.98,229.83,228.29,229.65,946.57036245,2511
2015-06-12T09:00:00.0000000Z,2015-06-12T12:00:00.0000000Z,2015-06-12T09:00:06.0000000Z,2015-06-12T11:59:53.9070000Z,229.63,230.44,228.99,229.89,1306.49848433,2892
2015-06-12T12:00:00.0000000Z,2015-06-12T15:00:00.0000000Z,2015-06-12T12:00:18.4600000Z,2015-06-12T14:59:49.0100000Z,229.99,230.74,229.11,230.23,2035.53623243,3745
2015-06-12T15:00:00.0000000Z,2015-06-12T18:00:00.0000000Z,2015-06-12T15:00:01.4200000Z,2015-06-12T17:59:59.8470000Z,230.37,230.87,229.06,229.81,1635.36130686,4812
2015-06-12T18:00:00.0000000Z,2015-06-12T21:00:00.0000000Z,2015-06-12T18:00:04.8830000Z,2015-06-12T20:59:58.0000000Z,229.8,233.15352,229.0,230.8,2287.31262001,4539
2015-06-12T21:00:00.0000000Z,2015-06-13T00:00:00.0000000Z,2015-06-12T21:00:08.6370000Z,2015-06-12T23:59:52.3700000Z,229.9,231.2,229.01,229.4,1548.49515461,3844
2015-06-13T00:00:00.0000000Z,2015-06-13T03:00:00.0000000Z,2015-06-13T00:00:06.0000000Z,2015-06-13T02:59:21.8900000Z,229.2,229.85,228.06,229.65,1227.32264934,3187
2015-06-13T03:00:00.0000000Z,2015-06-13T06:00:00.0000000Z,2015-06-13T03:00:23.0000000Z,2015-06-13T05:59:38.5900000Z,229.73,230.33,229.51,229.6,400.47722247,2423
2015-06-13T06:00:00.0000000Z,2015-06-13T09:00:00.0000000Z,2015-06-13T06:00:18.7370000Z,2015-06-13T08:57:40.0000000Z,229.51,230.01,228.93,229.85,336.10443816,1380
2015-06-13T09:00:00.0000000Z,2015-06-13T12:00:00.0000000Z,2015-06-13T09:00:05.7200000Z,2015-06-13T11:59:50.3270000Z,229.75,230.33,226.14462,229.76,389.43867725,2043
2015-06-13T12:00:00.0000000Z,2015-06-13T15:00:00.0000000Z,2015-06-13T12:00:07.2730000Z,2015-06-13T14:59:02.0000000Z,229.98,230.99,229.65,230.84,809.89016515,1923
2015-06-13T15:00:00.0000000Z,2015-06-13T18:00:00.0000000Z,2015-06-13T15:00:01.1770000Z,2015-06-13T17:59:58.0000000Z,230.25,231.72,230.0,231.49,914.44818573,3932
2015-06-13T18:00:00.0000000Z,2015-06-13T21:00:00.0000000Z,2015-06-13T18:01:55.0000000Z,2015-06-13T20:59:58.0000000Z,231.49,233.31,229.98,233.2,2154.64776983,4495
2015-06-13T21:00:00.0000000Z,2015-06-14T00:00:00.0000000Z,2015-06-13T21:00:04.0000000Z,2015-06-13T23:59:42.0000000Z,233.2,233.49,230.97052,233.47,1942.35925162,2643
2015-06-14T00:00:00.0000000Z,2015-06-14T03:00:00.0000000Z,2015-06-14T00:00:07.6830000Z,2015-06-14T02:59:59.2030000Z,231.64,233.62,231.46,231.66,887.12065284,2543
2015-06-14T03:00:00.0000000Z,2015-06-14T06:00:00.0000000Z,2015-06-14T03:00:00.5670000Z,2015-06-14T05:59:59.6800000Z,231.56,234.17,231.0,233.01,1393.03194824,3115
2015-06-14T06:00:00.0000000Z,2015-06-14T09:00:00.0000000Z,2015-06-14T06:00:01.3070000Z,2015-06-14T08:58:09.0000000Z,233.03,235.0,232.25,234.99,714.40566281,1983
2015-06-14T09:00:00.0000000Z,2015-06-14T12:00:00.0000000Z,2015-06-14T09:00:30.3530000Z,2015-06-14T11:59:49.0000000Z,233.99,235.0,231.65,234.29,612.63508848,2911
2015-06-14T12:00:00.0000000Z,2015-06-14T15:00:00.0000000Z,2015-06-14T12:00:21.0000000Z,2015-06-14T14:59:47.4430000Z,234.27,234.27,231.35,232.3,513.05705637,2429
2015-06-14T15:00:00.0000000Z,2015-06-14T18:00:00.0000000Z,2015-06-14T15:00:28.0000000Z,2015-06-14T17:59:37.0000000Z,233.97,234.0,230.94,233.75,1071.10255247,5287
2015-06-14T18:00:00.0000000Z,2015-06-14T21:00:00.0000000Z,2015-06-14T18:00:08.0000000Z,2015-06-14T20:59:59.0500000Z,233.86,234.32,231.19035,231.66,518.81708402,3480
2015-06-14T21:00:00.0000000Z,2015-06-15T00:00:00.0000000Z,2015-06-14T21:01:30.1370000Z,2015-06-14T23:59:10.6970000Z,231.6,233.94,231.0,232.09,209.08037952,1041
2015-06-15T00:00:00.0000000Z,2015-06-15T03:00:00.0000000Z,2015-06-15T00:00:28.0570000Z,2015-06-15T02:59:47.0000000Z,232.08,235.64,231.34251,235.61,709.23574672,2251
2015-06-15T03:00:00.0000000Z,2015-06-15T06:00:00.0000000Z,2015-06-15T03:00:19.0000000Z,2015-06-15T05:59:57.0000000Z,235.63,235.91,231.94,235.38,648.32320447,2686
2015-06-15T06:00:00.0000000Z,2015-06-15T09:00:00.0000000Z,2015-06-15T06:01:26.0000000Z,2015-06-15T08:59:52.9700000Z,235.38,236.43,232.02,233.56,3384.56878298,3601
2015-06-15T09:00:00.0000000Z,2015-06-15T12:00:00.0000000Z,2015-06-15T09:00:02.1930000Z,2015-06-15T11:59:52.5230000Z,233.61,235.52,232.54776,234.71,1789.3617778,4008
2015-06-15T12:00:00.0000000Z,2015-06-15T15:00:00.0000000Z,2015-06-15T12:00:05.0970000Z,2015-06-15T14:59:34.0000000Z,234.78,235.75,233.4,234.79,1841.61479545,4355
2015-06-15T15:00:00.0000000Z,2015-06-15T18:00:00.0000000Z,2015-06-15T15:00:04.0000000Z,2015-06-15T17:59:53.0430000Z,234.75,236.84,234.01,235.8,3269.56336615,3953
2015-06-15T18:00:00.0000000Z,2015-06-15T21:00:00.0000000Z,2015-06-15T18:00:11.8930000Z,2015-06-15T20:59:59.6770000Z,235.79,238.5,235.5,235.93,3122.94550364,7671
2015-06-15T21:00:00.0000000Z,2015-06-16T00:00:00.0000000Z,2015-06-15T21:00:01.0230000Z,2015-06-15T23:59:54.9230000Z,235.94,237.6,234.96,235.92,1811.90036304,7672
2015-06-16T00:00:00.0000000Z,2015-06-16T03:00:00.0000000Z,2015-06-16T00:00:05.0000000Z,2015-06-16T02:59:47.0000000Z,236.92,237.47,234.38,237.44,1388.1562151,5108
2015-06-16T03:00:00.0000000Z,2015-06-16T06:00:00.0000000Z,2015-06-16T03:00:02.0000000Z,2015-06-16T05:59:56.5270000Z,237.47,237.67,233.81721,235.94,1349.05043047,5798
2015-06-16T06:00:00.0000000Z,2015-06-16T09:00:00.0000000Z,2015-06-16T06:00:05.1000000Z,2015-06-16T08:59:52.0000000Z,235.96,239.9,235.91,238.99,2883.9825307,6434
2015-06-16T09:00:00.0000000Z,2015-06-16T12:00:00.0000000Z,2015-06-16T09:00:05.0000000Z,2015-06-16T11:59:54.1830000Z,238.99,241.15,238.4,240.39,2870.69604457,6197
2015-06-16T12:00:00.0000000Z,2015-06-16T15:00:00.0000000Z,2015-06-16T12:00:00.0000000Z,2015-06-16T14:59:57.0000000Z,240.81,243.0,236.0,242.83,3481.79903753,9204
2015-06-16T15:00:00.0000000Z,2015-06-16T18:00:00.0000000Z,2015-06-16T15:00:01.5400000Z,2015-06-16T17:59:56.0270000Z,240.98,253.26,240.79,245.2,9928.40963998,11236
2015-06-16T18:00:00.0000000Z,2015-06-16T21:00:00.0000000Z,2015-06-16T18:00:04.0000000Z,2015-06-16T20:59:21.0000000Z,248.25,248.95,243.26,248.28,3053.24413192,10651
2015-06-16T21:00:00.0000000Z,2015-06-17T00:00:00.0000000Z,2015-06-16T21:00:12.0000000Z,2015-06-16T23:59:55.8830000Z,248.31,252.31,243.51,250.09,3556.40708229,6863
2015-06-17T00:00:00.0000000Z,2015-06-17T03:00:00.0000000Z,2015-06-17T00:00:08.0000000Z,2015-06-17T02:59:59.0000000Z,251.88,254.63,244.97,248.68,2807.33054585,8229
2015-06-17T03:00:00.0000000Z,2015-06-17T06:00:00.0000000Z,2015-06-17T03:00:00.0000000Z,2015-06-17T05:59:58.0000000Z,248.68,251.46,245.19503,250.92,1341.14543852,7403
2015-06-17T06:00:00.0000000Z,2015-06-17T09:00:00.0000000Z,2015-06-17T06:00:01.8770000Z,2015-06-17T08:59:57.7070000Z,247.95,253.75,246.66,250.0,1641.22945862,6673
2015-06-17T09:00:00.0000000Z,2015-06-17T12:00:00.0000000Z,2015-06-17T09:00:00.5330000Z,2015-06-17T11:59:58.9030000Z,250.0,257.49,249.77,253.26,4677.31660866,7667
2015-06-17T12:00:00.0000000Z,2015-06-17T15:00:00.0000000Z,2015-06-17T12:00:00.2270000Z,2015-06-17T14:59:59.3900000Z,253.26,259.46,249.48,251.19,5791.65979746,11248
2015-06-17T15:00:00.0000000Z,2015-06-17T18:00:00.0000000Z,2015-06-17T15:00:03.0000000Z,2015-06-17T17:59:45.3970000Z,251.7,252.99,246.0,250.0,4590.82027032,8209
2015-06-17T18:00:00.0000000Z,2015-06-17T21:00:00.0000000Z,2015-06-17T18:00:01.0000000Z,2015-06-17T20:59:49.4770000Z,251.72,253.29,249.2,250.0,1988.39853218,7124
2015-06-17T21:00:00.0000000Z,2015-06-18T00:00:00.0000000Z,2015-06-17T21:00:07.9900000Z,2015-06-17T23:59:54.2800000Z,249.91,252.43,243.2,247.76,3164.46067179,5767
2015-06-18T00:00:00.0000000Z,2015-06-18T03:00:00.0000000Z,2015-06-18T00:00:02.5600000Z,2015-06-18T02:59:37.0000000Z,247.76,251.36,245.58,250.62,1800.60377655,4763
2015-06-18T03:00:00.0000000Z,2015-06-18T06:00:00.0000000Z,2015-06-18T03:00:06.0000000Z,2015-06-18T05:59:51.5230000Z,250.63,250.63,242.1,243.2,2676.7771552,4186
2015-06-18T06:00:00.0000000Z,2015-06-18T09:00:00.0000000Z,2015-06-18T06:00:05.0000000Z,2015-06-18T08:59:56.0000000Z,244.27,247.78,240.0,247.78,3492.26519488,4479
2015-06-18T09:00:00.0000000Z,2015-06-18T12:00:00.0000000Z,2015-06-18T09:00:02.0000000Z,2015-06-18T11:59:40.0000000Z,247.79,251.0,247.0,250.49,1868.23270955,5849
2015-06-18T12:00:00.0000000Z,2015-06-18T15:00:00.0000000Z,2015-06-18T12:00:02.9130000Z,2015-06-18T14:59:59.1700000Z,248.66,253.29,247.9,248.86,2653.75074228,6212
2015-06-18T15:00:00.0000000Z,2015-06-18T18:00:00.0000000Z,2015-06-18T15:00:00.7270000Z,2015-06-18T17:59:58.0000000Z,248.96,251.8,246.5,250.25,2719.93168927,7944
2015-06-18T18:00:00.0000000Z,2015-06-18T21:00:00.0000000Z,2015-06-18T18:00:04.8270000Z,2015-06-18T20:59:59.0000000Z,248.0,250.95,247.0,249.08,2211.88887263,7168
2015-06-18T21:00:00.0000000Z,2015-06-19T00:00:00.0000000Z,2015-06-18T21:00:14.0000000Z,2015-06-18T23:59:51.0000000Z,249.17,249.88,246.74,249.27,1789.23631813,4623
2015-06-19T00:00:00.0000000Z,2015-06-19T03:00:00.0000000Z,2015-06-19T00:00:07.0000000Z,2015-06-19T02:59:22.0000000Z,249.36,250.76,248.1,250.43,913.73421746,3443
2015-06-19T03:00:00.0000000Z,2015-06-19T06:00:00.0000000Z,2015-06-19T03:00:11.0000000Z,2015-06-19T05:59:31.2400000Z,248.4,250.95,247.69,248.39,864.79660253,4061
2015-06-19T06:00:00.0000000Z,2015-06-19T09:00:00.0000000Z,2015-06-19T06:00:05.0000000Z,2015-06-19T08:59:39.4530000Z,250.0,251.0,247.34,248.95,712.17311953,4064
2015-06-19T09:00:00.0000000Z,2015-06-19T12:00:00.0000000Z,2015-06-19T09:00:27.2270000Z,2015-06-19T11:59:28.0000000Z,248.95,251.05,245.8,248.41,1641.29026769,5661
2015-06-19T12:00:00.0000000Z,2015-06-19T15:00:00.0000000Z,2015-06-19T12:00:07.1430000Z,2015-06-19T14:59:43.0000000Z,246.5,248.41,245.12,247.53,2194.99028415,6108
2015-06-19T15:00:00.0000000Z,2015-06-19T18:00:00.0000000Z,2015-06-19T15:00:03.0000000Z,2015-06-19T17:59:48.0000000Z,247.53,248.6,244.58,248.03,2122.89539497,7689
2015-06-19T18:00:00.0000000Z,2015-06-19T21:00:00.0000000Z,2015-06-19T18:00:01.9830000Z,2015-06-19T20:59:54.0000000Z,246.4,248.75,244.15,246.94,2079.55307161,5168
2015-06-19T21:00:00.0000000Z,2015-06-20T00:00:00.0000000Z,2015-06-19T21:00:01.6170000Z,2015-06-19T23:59:53.1530000Z,246.15,247.7,242.14,243.7,2217.20391375,4643
2015-06-20T00:00:00.0000000Z,2015-06-20T03:00:00.0000000Z,2015-06-20T00:00:03.2800000Z,2015-06-20T02:59:40.0000000Z,243.75,246.33,242.14,244.24,901.24272873,3273
2015-06-20T03:00:00.0000000Z,2015-06-20T06:00:00.0000000Z,2015-06-20T03:00:28.0000000Z,2015-06-20T05:59:45.0000000Z,244.24,244.24,240.6,242.81,1617.59886591,3955
2015-06-20T06:00:00.0000000Z,2015-06-20T09:00:00.0000000Z,2015-06-20T06:00:24.0000000Z,2015-06-20T08:59:48.0000000Z,242.74,242.75,240.0,240.86,1208.14406025,1867
2015-06-20T09:00:00.0000000Z,2015-06-20T12:00:00.0000000Z,2015-06-20T09:00:04.0000000Z,2015-06-20T11:59:43.0000000Z,240.84,243.22,239.93,243.08,804.62435555,1174
2015-06-20T12:00:00.0000000Z,2015-06-20T15:00:00.0000000Z,2015-06-20T12:00:03.7030000Z,2015-06-20T14:59:50.9330000Z,241.95,245.06,241.31,244.58,968.3541705,3879
2015-06-20T15:00:00.0000000Z,2015-06-20T18:00:00.0000000Z,2015-06-20T15:00:24.8930000Z,2015-06-20T17:59:59.9970000Z,244.0,246.99,242.85923,245.32,1500.04713383,5334
2015-06-20T18:00:00.0000000Z,2015-06-20T21:00:00.0000000Z,2015-06-20T18:00:00.0000000Z,2015-06-20T20:59:55.6170000Z,245.32,246.62,242.6,243.35,1002.77519696,4631
2015-06-20T21:00:00.0000000Z,2015-06-21T00:00:00.0000000Z,2015-06-20T21:00:08.7130000Z,2015-06-20T23:56:58.2770000Z,243.3,246.99,243.0,246.13,818.07454033,3722
2015-06-21T00:00:00.0000000Z,2015-06-21T03:00:00.0000000Z,2015-06-21T00:00:07.0400000Z,2015-06-21T02:59:42.8400000Z,244.65,246.41,242.42,244.43,742.8023669,2485
2015-06-21T03:00:00.0000000Z,2015-06-21T06:00:00.0000000Z,2015-06-21T03:00:19.8100000Z,2015-06-21T05:58:48.5070000Z,242.74,244.99,238.05336,244.14,565.34207354,1928
2015-06-21T06:00:00.0000000Z,2015-06-21T09:00:00.0000000Z,2015-06-21T06:00:03.2470000Z,2015-06-21T08:59:29.9930000Z,244.14,245.69,242.35,245.15,518.96141482,2594
2015-06-21T09:00:00.0000000Z,2015-06-21T12:00:00.0000000Z,2015-06-21T09:01:14.0900000Z,2015-06-21T11:59:48.7930000Z,245.19,245.73,243.0,244.4,336.94475111,1987
2015-06-21T12:00:00.0000000Z,2015-06-21T15:00:00.0000000Z,2015-06-21T12:00:01.4200000Z,2015-06-21T14:59:42.6430000Z,245.41,246.98,242.65,244.56,902.96502485,3740
2015-06-21T15:00:00.0000000Z,2015-06-21T18:00:00.0000000Z,2015-06-21T15:00:12.4700000Z,2015-06-21T17:59:45.6930000Z,244.9,244.95,241.9,243.27,728.89702289,4015
2015-06-21T18:00:00.0000000Z,2015-06-21T21:00:00.0000000Z,2015-06-21T18:00:15.0830000Z,2015-06-21T20:59:52.0370000Z,243.27,243.28,241.0,242.93,1000.69777873,3859
2015-06-21T21:00:00.0000000Z,2015-06-22T00:00:00.0000000Z,2015-06-21T21:00:23.0670000Z,2015-06-21T23:59:18.5330000Z,241.79,244.86,241.64,244.66,886.04034811,2877
2015-06-22T00:00:00.0000000Z,2015-06-22T03:00:00.0000000Z,2015-06-22T00:00:17.9900000Z,2015-06-22T02:59:55.9100000Z,244.66,245.19,243.28,245.05,850.43939513,2219
2015-06-22T03:00:00.0000000Z,2015-06-22T06:00:00.0000000Z,2015-06-22T03:00:00.8900000Z,2015-06-22T05:59:47.5300000Z,244.45,245.74,243.27,244.17,721.89196537,3192
2015-06-22T06:00:00.0000000Z,2015-06-22T09:00:00.0000000Z,2015-06-22T06:00:02.5300000Z,2015-06-22T08:59:43.1000000Z,245.35,245.6,242.77,243.62,964.38327683,2536
2015-06-22T09:00:00.0000000Z,2015-06-22T12:00:00.0000000Z,2015-06-22T09:01:31.1830000Z,2015-06-22T11:59:49.3670000Z,244.37,247.67,242.64,245.83,1819.30160872,4021
2015-06-22T12:00:00.0000000Z,2015-06-22T15:00:00.0000000Z,2015-06-22T12:00:39.0530000Z,2015-06-22T14:59:54.8500000Z,246.82,247.98,243.41,247.78,1873.91675223,5165
2015-06-22T15:00:00.0000000Z,2015-06-22T18:00:00.0000000Z,2015-06-22T15:00:53.9900000Z,2015-06-22T17:59:54.6330000Z,246.25,247.76,245.34,246.81,1611.06794279,5038
2015-06-22T18:00:00.0000000Z,2015-06-22T21:00:00.0000000Z,2015-06-22T18:00:09.8000000Z,2015-06-22T20:59:58.7800000Z,246.66,248.5,245.3,247.74,1556.40249844,4173
2015-06-22T21:00:00.0000000Z,2015-06-23T00:00:00.0000000Z,2015-06-22T21:00:10.6100000Z,2015-06-22T23:59:59.7870000Z,247.83,248.41,245.94,246.0,1314.21562221,4948
