,Unnamed: 0,time_close,price_close,volume_traded,trades_count,date_time,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month,year
18,18,2015-01-03T08:59:14.3070000Z,307.2,2928.42860582,1259,2015-01-03 08:59:14,0.8660254037844388,-0.4999999999999998,0.5877852522924731,0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
19,19,2015-01-03T11:59:19.3170000Z,304.9,1217.84580518,786,2015-01-03 11:59:19,0.258819045102521,-0.9659258262890682,0.5877852522924731,0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
20,20,2015-01-03T14:59:59.9600000Z,299.99,4559.66519282,1853,2015-01-03 14:59:59,-0.4999999999999998,-0.8660254037844388,0.5877852522924731,0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
21,21,2015-01-03T17:59:35.0100000Z,301.0,1163.01501874,901,2015-01-03 17:59:35,-0.9659258262890684,-0.2588190451025206,0.5877852522924731,0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
22,22,2015-01-03T20:59:50.8730000Z,293.4,4922.45097561,2289,2015-01-03 20:59:50,-0.8660254037844386,0.5,0.5877852522924731,0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
23,23,2015-01-03T23:59:59.5700000Z,282.0,5813.99011976,2710,2015-01-03 23:59:59,-0.2588190451025215,0.965925826289068,0.5877852522924731,0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
24,24,2015-01-04T02:59:39.7070000Z,282.05,5625.81273274,2361,2015-01-04 02:59:39,0.4999999999999999,0.8660254037844387,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
25,25,2015-01-04T05:59:39.1270000Z,279.81,3622.06881295,1083,2015-01-04 05:59:39,0.9659258262890684,0.2588190451025207,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
26,26,2015-01-04T08:59:58.8130000Z,286.79,2372.45228266,858,2015-01-04 08:59:58,0.8660254037844388,-0.4999999999999998,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
27,27,2015-01-04T11:57:18.7770000Z,283.9,1918.24896988,1250,2015-01-04 11:57:18,0.258819045102521,-0.9659258262890682,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
28,28,2015-01-04T14:59:59.7270000Z,264.0,9994.28300698,3554,2015-01-04 14:59:59,-0.4999999999999998,-0.8660254037844388,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
29,29,2015-01-04T17:59:50.4670000Z,270.01,9384.70581146,3719,2015-01-04 17:59:50,-0.9659258262890684,-0.2588190451025206,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
30,30,2015-01-04T20:59:49.9670000Z,268.03,3592.33030024,1642,2015-01-04 20:59:49,-0.8660254037844386,0.5,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
31,31,2015-01-04T23:58:36.2400000Z,264.0,4953.64897137,2172,2015-01-04 23:58:36,-0.2588190451025215,0.965925826289068,0.7431448254773941,0.6691306063588583,0.4999999999999999,0.8660254037844387,2015
32,32,2015-01-05T02:59:22.2170000Z,276.43,3098.64356525,1331,2015-01-05 02:59:22,0.4999999999999999,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
33,33,2015-01-05T05:59:42.8230000Z,268.07,3607.54609376,1637,2015-01-05 05:59:42,0.9659258262890684,0.2588190451025207,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
34,34,2015-01-05T08:59:57.5800000Z,279.01,2758.61939677,1304,2015-01-05 08:59:57,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
35,35,2015-01-05T09:38:41.3730000Z,276.07,102.84448714,75,2015-01-05 09:38:41,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
36,36,2015-01-05T12:49:29.0830000Z,275.57233,3.04971,13,2015-01-05 12:49:29,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
37,37,2015-01-05T20:55:05.3900000Z,272.99996,0.38006,9,2015-01-05 20:55:05,-0.8660254037844386,0.5,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
38,38,2015-01-05T23:55:06.0400000Z,274.47008,24.44662987,179,2015-01-05 23:55:06,-0.2588190451025215,0.965925826289068,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,2015
39,39,2015-01-06T01:59:28.1400000Z,293.66025,0.5,5,2015-01-06 01:59:28,0.2588190451025207,0.9659258262890684,0.9510565162951536,0.3090169943749474,0.4999999999999999,0.8660254037844387,2015
40,40,2015-01-06T06:17:13.8370000Z,292.96817,0.27011,1,2015-01-06 06:17:13,1.0,6.123233995736766e-17,0.9510565162951536,0.3090169943749474,0.4999999999999999,0.8660254037844387,2015
41,41,2015-01-06T15:55:55.1270000Z,265.0,0.97102,5,2015-01-06 15:55:55,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,0.3090169943749474,0.4999999999999999,0.8660254037844387,2015
42,42,2015-01-06T18:15:56.9170000Z,281.15113,1.4,14,2015-01-06 18:15:56,-1.0,-1.8369701987210294e-16,0.9510565162951536,0.3090169943749474,0.4999999999999999,0.8660254037844387,2015
43,43,2015-01-07T09:22:12.5470000Z,269.00001,0.00743014,1,2015-01-07 09:22:12,0.7071067811865476,-0.7071067811865475,0.9945218953682732,0.1045284632676534,0.4999999999999999,0.8660254037844387,2015
44,44,2015-01-07T14:26:03.1000000Z,280.0,0.00740971,1,2015-01-07 14:26:03,-0.4999999999999998,-0.8660254037844388,0.9945218953682732,0.1045284632676534,0.4999999999999999,0.8660254037844387,2015
45,45,2015-01-07T20:34:47.2430000Z,299.99973,7.69253736,85,2015-01-07 20:34:47,-0.8660254037844386,0.5,0.9945218953682732,0.1045284632676534,0.4999999999999999,0.8660254037844387,2015
46,46,2015-01-08T06:46:40.0500000Z,290.0,3.0,2,2015-01-08 06:46:40,1.0,6.123233995736766e-17,0.9945218953682734,-0.1045284632676533,0.4999999999999999,0.8660254037844387,2015
47,47,2015-01-08T10:30:06.6830000Z,290.0,3.2029,2,2015-01-08 10:30:06,0.4999999999999999,-0.8660254037844387,0.9945218953682734,-0.1045284632676533,0.4999999999999999,0.8660254037844387,2015
48,48,2015-01-08T13:07:08.6470000Z,283.52532,2.1334431,3,2015-01-08 13:07:08,-0.2588190451025208,-0.9659258262890684,0.9945218953682734,-0.1045284632676533,0.4999999999999999,0.8660254037844387,2015
49,49,2015-01-09T08:38:06.1070000Z,290.0,1.0,1,2015-01-09 08:38:06,0.8660254037844388,-0.4999999999999998,0.9510565162951536,-0.3090169943749473,0.4999999999999999,0.8660254037844387,2015
50,50,2015-01-09T11:23:29.2100000Z,292.99457,0.49488971,1,2015-01-09 11:23:29,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.3090169943749473,0.4999999999999999,0.8660254037844387,2015
51,51,2015-01-09T16:39:19.0000000Z,282.99689,0.06453,1,2015-01-09 16:39:19,-0.8660254037844384,-0.5000000000000004,0.9510565162951536,-0.3090169943749473,0.4999999999999999,0.8660254037844387,2015
52,52,2015-01-09T19:52:00.0000000Z,295.72024,1.256,13,2015-01-09 19:52:00,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.3090169943749473,0.4999999999999999,0.8660254037844387,2015
53,53,2015-01-09T23:59:03.0000000Z,293.97,9919.80515574,3239,2015-01-09 23:59:03,-0.2588190451025215,0.965925826289068,0.9510565162951536,-0.3090169943749473,0.4999999999999999,0.8660254037844387,2015
54,54,2015-01-10T02:59:58.0000000Z,287.0,9542.23452409,1666,2015-01-10 02:59:58,0.4999999999999999,0.8660254037844387,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
55,55,2015-01-10T05:58:54.0000000Z,288.61,5344.50238312,729,2015-01-10 05:58:54,0.9659258262890684,0.2588190451025207,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
56,56,2015-01-10T08:59:54.0000000Z,280.0,4301.8264146,1180,2015-01-10 08:59:54,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
57,57,2015-01-10T11:58:42.0000000Z,280.0,1981.69645815,803,2015-01-10 11:58:42,0.258819045102521,-0.9659258262890682,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
58,58,2015-01-10T14:59:55.0000000Z,276.84,3033.39148288,1525,2015-01-10 14:59:55,-0.4999999999999998,-0.8660254037844388,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
59,59,2015-01-10T17:59:32.0000000Z,278.5,1532.80529844,914,2015-01-10 17:59:32,-0.9659258262890684,-0.2588190451025206,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
60,60,2015-01-10T20:59:56.0000000Z,277.43,1178.26703572,540,2015-01-10 20:59:56,-0.8660254037844386,0.5,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
61,61,2015-01-10T23:59:44.1030000Z,275.59,1518.54085198,587,2015-01-10 23:59:44,-0.2588190451025215,0.965925826289068,0.8660254037844388,-0.4999999999999998,0.4999999999999999,0.8660254037844387,2015
62,62,2015-01-11T02:59:33.0430000Z,280.87,1507.48662259,562,2015-01-11 02:59:33,0.4999999999999999,0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
63,63,2015-01-11T05:59:39.3270000Z,277.0,459.5757755,304,2015-01-11 05:59:39,0.9659258262890684,0.2588190451025207,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
64,64,2015-01-11T08:59:03.5500000Z,277.0,732.17795047,298,2015-01-11 08:59:03,0.8660254037844388,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
65,65,2015-01-11T11:59:39.0800000Z,278.44,1404.2209191,1103,2015-01-11 11:59:39,0.258819045102521,-0.9659258262890682,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
66,66,2015-01-11T14:59:49.9230000Z,279.97,803.15349543,435,2015-01-11 14:59:49,-0.4999999999999998,-0.8660254037844388,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
67,67,2015-01-11T17:59:15.0000000Z,271.1,2511.4693824,1368,2015-01-11 17:59:15,-0.9659258262890684,-0.2588190451025206,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
68,68,2015-01-11T20:59:37.7400000Z,267.67,2442.02289341,1112,2015-01-11 20:59:37,-0.8660254037844386,0.5,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
69,69,2015-01-11T23:59:46.7930000Z,266.39,2584.64435821,1699,2015-01-11 23:59:46,-0.2588190451025215,0.965925826289068,0.7431448254773945,-0.6691306063588579,0.4999999999999999,0.8660254037844387,2015
70,70,2015-01-12T02:59:41.7300000Z,270.34,1083.73441352,778,2015-01-12 02:59:41,0.4999999999999999,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
71,71,2015-01-12T05:59:44.7170000Z,271.18,449.24290978,303,2015-01-12 05:59:44,0.9659258262890684,0.2588190451025207,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
72,72,2015-01-12T08:59:29.8970000Z,269.41,989.40746594,691,2015-01-12 08:59:29,0.8660254037844388,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
73,73,2015-01-12T11:59:43.1930000Z,268.52,1512.33960355,3005,2015-01-12 11:59:43,0.258819045102521,-0.9659258262890682,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
74,74,2015-01-12T14:59:59.5400000Z,271.95,1851.36779494,2495,2015-01-12 14:59:59,-0.4999999999999998,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
75,75,2015-01-12T17:59:45.8900000Z,270.5,1650.96812006,3268,2015-01-12 17:59:45,-0.9659258262890684,-0.2588190451025206,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
76,76,2015-01-12T20:59:39.5430000Z,269.99,1702.40970041,977,2015-01-12 20:59:39,-0.8660254037844386,0.5,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
77,77,2015-01-12T23:59:57.8930000Z,267.42,1292.69109897,984,2015-01-12 23:59:57,-0.2588190451025215,0.965925826289068,0.5877852522924732,-0.8090169943749473,0.4999999999999999,0.8660254037844387,2015
78,78,2015-01-13T02:59:46.8630000Z,254.02,5230.61875518,2988,2015-01-13 02:59:46,0.4999999999999999,0.8660254037844387,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
79,79,2015-01-13T05:59:51.2570000Z,247.53,7990.36528893,3190,2015-01-13 05:59:51,0.9659258262890684,0.2588190451025207,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
80,80,2015-01-13T08:59:59.7670000Z,245.71,5269.09552713,4677,2015-01-13 08:59:59,0.8660254037844388,-0.4999999999999998,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
81,81,2015-01-13T11:59:58.9470000Z,220.0,10732.7609482,7898,2015-01-13 11:59:58,0.258819045102521,-0.9659258262890682,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
82,82,2015-01-13T14:59:42.6900000Z,230.01,9112.8627121,4748,2015-01-13 14:59:42,-0.4999999999999998,-0.8660254037844388,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
83,83,2015-01-13T17:59:59.3270000Z,229.8,4728.0884216,2848,2015-01-13 17:59:59,-0.9659258262890684,-0.2588190451025206,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
84,84,2015-01-13T20:58:50.8370000Z,235.0,6256.01779362,3061,2015-01-13 20:58:50,-0.8660254037844386,0.5,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
85,85,2015-01-13T23:59:59.6400000Z,227.0,11324.18806439,4536,2015-01-13 23:59:59,-0.2588190451025215,0.965925826289068,0.4067366430758,-0.913545457642601,0.4999999999999999,0.8660254037844387,2015
86,86,2015-01-14T02:59:38.3700000Z,221.59,4181.98715458,3349,2015-01-14 02:59:38,0.4999999999999999,0.8660254037844387,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
87,87,2015-01-14T05:59:55.7430000Z,213.42,2656.85332511,1761,2015-01-14 05:59:55,0.9659258262890684,0.2588190451025207,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
88,88,2015-01-14T08:59:59.3230000Z,193.0,29525.63866212,8198,2015-01-14 08:59:59,0.8660254037844388,-0.4999999999999998,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
89,89,2015-01-14T11:59:59.7170000Z,190.65,26571.37929076,8295,2015-01-14 11:59:59,0.258819045102521,-0.9659258262890682,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
90,90,2015-01-14T14:59:59.2030000Z,194.9,17295.74429846,6066,2015-01-14 14:59:59,-0.4999999999999998,-0.8660254037844388,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
91,91,2015-01-14T17:59:59.4370000Z,176.35,14829.75858689,4431,2015-01-14 17:59:59,-0.9659258262890684,-0.2588190451025206,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
92,92,2015-01-14T20:59:58.4170000Z,180.0,14911.96083641,4810,2015-01-14 20:59:58,-0.8660254037844386,0.5,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
93,93,2015-01-14T23:59:58.2170000Z,171.41,14438.55968302,4410,2015-01-14 23:59:58,-0.2588190451025215,0.965925826289068,0.2079116908177593,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
94,94,2015-01-15T02:59:44.7100000Z,198.06,13807.65278479,4226,2015-01-15 02:59:44,0.4999999999999999,0.8660254037844387,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
95,95,2015-01-15T05:59:54.3530000Z,193.08,3699.33486363,1128,2015-01-15 05:59:54,0.9659258262890684,0.2588190451025207,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
96,96,2015-01-15T08:59:55.6500000Z,196.0,4113.56836764,3214,2015-01-15 08:59:55,0.8660254037844388,-0.4999999999999998,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
97,97,2015-01-15T11:59:58.7270000Z,212.17,12675.95848287,5637,2015-01-15 11:59:58,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
98,98,2015-01-15T14:59:59.5870000Z,214.47,20778.06223411,6036,2015-01-15 14:59:59,-0.4999999999999998,-0.8660254037844388,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
99,99,2015-01-15T17:59:44.2400000Z,217.89,7519.43526902,3051,2015-01-15 17:59:44,-0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
100,100,2015-01-15T20:59:44.6030000Z,203.06,10508.11333574,3288,2015-01-15 20:59:44,-0.8660254037844386,0.5,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
101,101,2015-01-15T23:59:09.6970000Z,210.98,10505.8391286,3937,2015-01-15 23:59:09,-0.2588190451025215,0.965925826289068,5.66553889764798e-16,-1.0,0.4999999999999999,0.8660254037844387,2015
102,102,2015-01-16T02:59:59.8700000Z,215.0,4145.02389677,1833,2015-01-16 02:59:59,0.4999999999999999,0.8660254037844387,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
103,103,2015-01-16T05:59:28.2170000Z,216.9,3029.96309386,1468,2015-01-16 05:59:28,0.9659258262890684,0.2588190451025207,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
104,104,2015-01-16T08:59:57.4670000Z,215.49,2825.84867899,4229,2015-01-16 08:59:57,0.8660254037844388,-0.4999999999999998,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
105,105,2015-01-16T11:59:57.3900000Z,216.44,5276.08769857,5285,2015-01-16 11:59:57,0.258819045102521,-0.9659258262890682,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
106,106,2015-01-16T14:59:56.2400000Z,207.76,7798.29957287,3787,2015-01-16 14:59:56,-0.4999999999999998,-0.8660254037844388,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
107,107,2015-01-16T17:59:44.7870000Z,203.0,4830.90999104,2389,2015-01-16 17:59:44,-0.9659258262890684,-0.2588190451025206,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
108,108,2015-01-16T20:59:48.9030000Z,207.55,3633.63516075,1900,2015-01-16 20:59:48,-0.8660254037844386,0.5,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
109,109,2015-01-16T23:59:41.6130000Z,208.03,3232.98228967,1727,2015-01-16 23:59:41,-0.2588190451025215,0.965925826289068,-0.207911690817759,-0.9781476007338056,0.4999999999999999,0.8660254037844387,2015
110,110,2015-01-17T02:55:55.0170000Z,208.27,1132.23554779,717,2015-01-17 02:55:55,0.4999999999999999,0.8660254037844387,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
111,111,2015-01-17T05:59:58.3570000Z,202.87,4952.72201875,1756,2015-01-17 05:59:58,0.9659258262890684,0.2588190451025207,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
112,112,2015-01-17T08:59:59.3900000Z,199.02,2937.82742165,2019,2015-01-17 08:59:59,0.8660254037844388,-0.4999999999999998,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
113,113,2015-01-17T11:59:44.3800000Z,198.48,4650.32154198,2371,2015-01-17 11:59:44,0.258819045102521,-0.9659258262890682,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
114,114,2015-01-17T14:59:45.5000000Z,197.12,1598.88796117,1074,2015-01-17 14:59:45,-0.4999999999999998,-0.8660254037844388,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
115,115,2015-01-17T17:59:17.5630000Z,198.56,1218.43972212,849,2015-01-17 17:59:17,-0.9659258262890684,-0.2588190451025206,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
116,116,2015-01-17T20:59:50.6470000Z,198.71,1734.32603132,1297,2015-01-17 20:59:50,-0.8660254037844386,0.5,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
117,117,2015-01-17T23:59:57.8200000Z,199.69,906.45745535,720,2015-01-17 23:59:57,-0.2588190451025215,0.965925826289068,-0.4067366430758002,-0.9135454576426008,0.4999999999999999,0.8660254037844387,2015
118,118,2015-01-18T02:58:26.3930000Z,196.78,928.97074142,688,2015-01-18 02:58:26,0.4999999999999999,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
119,119,2015-01-18T05:59:54.6530000Z,195.96,492.85408246,363,2015-01-18 05:59:54,0.9659258262890684,0.2588190451025207,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
120,120,2015-01-18T08:59:57.6670000Z,208.0,2842.60595745,1730,2015-01-18 08:59:57,0.8660254037844388,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
121,121,2015-01-18T11:59:46.8730000Z,211.96,3548.47211036,1821,2015-01-18 11:59:46,0.258819045102521,-0.9659258262890682,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
122,122,2015-01-18T14:59:58.4830000Z,212.93,4212.1393592,2052,2015-01-18 14:59:58,-0.4999999999999998,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
123,123,2015-01-18T17:59:08.4470000Z,210.4,3037.68722605,1200,2015-01-18 17:59:08,-0.9659258262890684,-0.2588190451025206,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
124,124,2015-01-18T20:59:33.2870000Z,211.08,1854.27773224,912,2015-01-18 20:59:33,-0.8660254037844386,0.5,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
125,125,2015-01-18T23:59:35.2200000Z,211.85,1243.19271216,528,2015-01-18 23:59:35,-0.2588190451025215,0.965925826289068,-0.587785252292473,-0.8090169943749475,0.4999999999999999,0.8660254037844387,2015
126,126,2015-01-19T02:57:35.0000000Z,214.9,2287.67694906,631,2015-01-19 02:57:35,0.4999999999999999,0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.4999999999999999,0.8660254037844387,2015
127,127,2015-01-19T05:58:03.0000000Z,215.05,250.95367355,214,2015-01-19 05:58:03,0.9659258262890684,0.2588190451025207,-0.743144825477394,-0.6691306063588585,0.4999999999999999,0.8660254037844387,2015
128,128,2015-01-19T08:58:43.0000000Z,209.59,2028.4517492,3895,2015-01-19 08:58:43,0.8660254037844388,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,0.4999999999999999,0.8660254037844387,2015
129,129,2015-01-19T11:59:40.0000000Z,212.1,1688.99099708,5448,2015-01-19 11:59:40,0.258819045102521,-0.9659258262890682,-0.743144825477394,-0.6691306063588585,0.4999999999999999,0.8660254037844387,2015
